AÑO,MES,CLIENTE,CODIGO,NOMBRE DE ARTICULO,UNIDAD / MEDIDA,CANTIDAD,VALOR UNITARIO,TOTAL DESCUENTO,VALOR TOTAL,# FACT.,CC,CAT1,CAT2,CAT3,CATEGORIA,DEPARTAMENTO,MUNICIPIOS,fecha_periodo,rango_ticket,mes_num
2025,Marzo,9127218,10121,MAXI HUEVO C                       ,BULTO          ,45,88000.0,0,3960000,1,9127218,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Marzo,>$1M,3
2025,Marzo,9127218,10123,PONEDORA EXTRA I C                 ,BULTO          ,1,84000.0,0,84000,1,9127218,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Marzo,$50K-$100K,3
2025,Marzo,9127218,10204,MAXI LECHONES                      ,BULTO          ,2,98000.0,0,196000,2,9127218,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2025-Marzo,$100K-$250K,3
2025,Marzo,9127218,10304,"MAXI TRUCHAS 45 SP 1,8 E           ",BULTO          ,1,218000.0,0,218000,1,9127218,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2025-Marzo,$100K-$250K,3
2025,Marzo,9127218,10501,NOVILLONAS                         ,BULTO          ,1,74000.0,0,74000,1,9127218,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2025-Marzo,$50K-$100K,3
2025,Marzo,9127218,10824,RINGO PREMIUM 30KG                 ,BULTO          ,28,152000.0,0,4256000,1,9127218,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Marzo,>$1M,3
2025,Marzo,9127218,10833,FILPO ADULTO 30KG                  ,BULTO          ,20,96000.0,0,1920000,1,9127218,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Marzo,>$1M,3
2025,Marzo,9127218,10844,MIRRINGO 1KG*20                    ,BOLSA          ,1,9500.0,0,9500,1,9127218,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2025-Marzo,<$50K,3
2025,Marzo,9127218,20106,SUPER POLLO ENGORDE DORADO         ,BULTO          ,1,112000.0,0,112000,1,9127218,201,201,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Marzo,$100K-$250K,3
2025,Marzo,9127218,20202,SUPER HUEVO PREPICO                ,BULTO          ,1,82000.0,0,82000,1,9127218,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Marzo,$50K-$100K,3
2025,Marzo,9127218,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,50,87000.0,0,4350000,1,9127218,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2025-Marzo,>$1M,3
2025,Marzo,9127218,20505,ITAL LECHE PELLET                  ,BULTO          ,2,60000.0,0,120000,1,9127218,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2025-Marzo,$100K-$250K,3
2025,Marzo,9127218,20700,MOJARRA 34 EXTR                    ,BULTO          ,1,148000.0,0,148000,1,9127218,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2025-Marzo,$100K-$250K,3
2025,Marzo,9127218,60827,MONELLO RAZA PEQUEÑA X 1KG         ,BOLSA          ,1,17000.0,0,17000,1,9127218,608,608,608,MASCOTAS                                ,Boyaca,Sogamoso,2025-Marzo,<$50K,3
2025,Marzo,9127218,61082,MELAZA X 1KG                       ,BOLSA          ,1,7000.0,0,7000,1,9127218,610,610,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2025-Marzo,<$50K,3
2025,Marzo,9127218,61218,MONELLO TRADICIONAL 25KG           ,BULTO          ,1,268000.0,0,268000,1,9127218,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2025-Marzo,$250K-$500K,3
2024,Octubre,4117002,10202,INICIACION CERDOS                  ,BULTO          ,12,115000.0,0,1380000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Octubre,>$1M,10
2024,Octubre,4117002,10203,MAXI LECHONES   R                  ,BULTO          ,14,94000.0,0,1316000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Octubre,>$1M,10
2024,Octubre,4117002,10207,MAXI CERDOS FINALIZADOR            ,BULTO          ,10,92000.0,0,920000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Octubre,$500K-$1M,10
2024,Octubre,4117002,10211,MAXI CERDAS GESTACION   R          ,BULTO          ,14,84000.0,0,1176000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Octubre,>$1M,10
2024,Octubre,4117002,10213,CERDAS LACTANCIA PRIMERIZAS        ,BULTO          ,4,97000.0,0,388000,1,4117002,102,102,102,PORCICULTURA                            ,Boyaca,Firavitoba,2024-Octubre,$250K-$500K,10
2024,Octubre,4123343,10123,PONEDORA EXTRA I C                 ,BULTO          ,1,82000.0,0,82000,1,4123343,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,4123343,30102,NUTRECAN BABIES 8KG                ,BULTO          ,1,65000.0,0,65000,1,4123343,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,4123343,61200,CHUNKY ADULTOS 25KG                ,BULTO          ,1,163000.0,0,163000,1,4123343,612,612,612,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,4210992,10400,POTROS  CINTA AZUL                 ,BULTO          ,3,91666.67,0,275000,2,4210992,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,4210992,10402,CINTA AZUL  ADULTOS                ,BULTO          ,3,80000.0,0,240000,3,4210992,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,4210992,10507,PRELACTANCIA                       ,BULTO          ,1,75000.0,0,75000,1,4210992,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,4210992,10842,MIRRINGO 8KG                       ,BULTO          ,1,9500.0,0,9500,1,4210992,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,<$50K,10
2024,Octubre,4272458,10515,NOVILLOS CEBA P                    ,BULTO          ,1,78000.0,0,78000,1,4272458,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,4272458,50117,FIBRAMIX PELETIZADO                ,BULTO          ,1,58000.0,0,58000,1,4272458,501,501,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,7125529,10833,FILPO ADULTO 30KG                  ,BULTO          ,2,107000.0,0,214000,2,7125529,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,7125529,50206,SUPERCAN CROQUETAS 30KG            ,BULTO          ,1,128000.0,0,128000,1,7125529,502,502,502,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,7125529,60129,RATAQUILL SOBRE 10G*70             ,SOBRE          ,1,10000.0,0,10000,1,7125529,601,601,610,DROGA VETERINARIA                       ,Boyaca,Sogamoso,2024-Octubre,<$50K,10
2024,Octubre,7126611,20608,PODIUM                             ,BULTO          ,2,78000.0,0,156000,1,7126611,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,9399579,10833,FILPO ADULTO 30KG                  ,BULTO          ,1,107000.0,0,107000,1,9399579,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,9524221,20304,CERDO FINALIZADOR NARANJA          ,BULTO          ,3,89333.33,0,268000,2,9524221,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,9524221,20307,CERDO LEVANTE                      ,BULTO          ,1,84000.0,0,84000,1,9524221,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,9524221,20704,MOJARRA 20 EXTR                    ,BULTO          ,1,110000.0,0,110000,1,9524221,207,207,207,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,9525427,20503,CREMOSA                            ,BULTO          ,30,68000.0,0,2040000,1,9525427,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,9525427,20505,ITAL LECHE PELLET                  ,BULTO          ,30,75000.0,0,2250000,1,9525427,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,9525427,20600,EQUINOS                            ,BULTO          ,15,90000.0,0,1350000,1,9525427,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,9525427,20607,MULTIFORRAJE EQUINO                ,BULTO          ,30,84000.0,0,2520000,1,9525427,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,9525427,20608,PODIUM                             ,BULTO          ,25,85000.0,0,2125000,1,9525427,206,206,206,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,9527933,10600,CERDOS LEVANTE P TULIPAN           ,BULTO          ,1,58000.0,0,58000,1,9527933,106,106,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,9527933,10602,FORRAJE GANADERIA H TULIPAN        ,BULTO          ,1,58000.0,0,58000,1,9527933,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,9527933,10603,FORRAJE GANADERIA P TULIPAN        ,BULTO          ,1,58000.0,0,58000,1,9527933,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,9527933,10824,RINGO PREMIUM 30KG                 ,BULTO          ,1,30000.0,0,30000,1,9527933,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,<$50K,10
2024,Octubre,9527933,30117,NUTRECAN SENIOR 2K*8               ,BOLSA          ,1,32000.0,0,32000,1,9527933,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,<$50K,10
2024,Octubre,9527933,50201,RAZA PERROS 30KG                   ,BULTO          ,4,105000.0,0,420000,4,9527933,502,502,502,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,9531884,10826,RINGO CROQUETAS 20KG               ,BULTO          ,1,90000.0,0,90000,1,9531884,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,9534538,20302,CERDO LEVANTE 1 NARANJA            ,BULTO          ,3,91000.0,0,273000,2,9534538,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,9534538,30123,NUTRECAN CROQUETAS CACHORROS 15KG  ,BULTO          ,2,123000.0,0,246000,2,9534538,301,301,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,17037305,10500,TERNERAS LEVANTE                   ,BULTO          ,3,92000.0,0,276000,1,17037305,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,17037305,10833,FILPO ADULTO 30KG                  ,BULTO          ,2,112000.0,0,224000,1,17037305,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,17037305,20503,CREMOSA                            ,BULTO          ,14,65000.0,0,910000,1,17037305,205,205,205,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,17037305,60504,SAL 11% X 40KG                     ,BOLSA          ,3,77000.0,0,231000,1,17037305,605,605,605,SALES                                   ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,17580559,10120,MAXI HUEVO H                       ,BULTO          ,30,84000.0,0,2520000,1,17580559,101,101,101,AVICULTURA                              ,Boyaca,Tasco,2024-Octubre,>$1M,10
2024,Octubre,17580559,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,200,83000.0,0,16600000,1,17580559,202,202,101,AVICULTURA                              ,Boyaca,Tasco,2024-Octubre,>$1M,10
2024,Octubre,22222222,10101,MAXI POLLITOS H.                   ,BULTO          ,4,91500.0,0,366000,2,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,10102,MAXI POLLITOS 1K*20                ,BOLSA          ,1,26000.0,0,26000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,<$50K,10
2024,Octubre,22222222,10103,MAXI POLLITOS C.                   ,BULTO          ,52,98884.62,0,5142000,8,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10105,POLLITOS INICIACION                ,BULTO          ,10,89000.0,0,890000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,22222222,10108,MAXI BROILER P                     ,BULTO          ,5,105600.0,0,528000,4,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,22222222,10109,MAXI BROILER PIGMENTO C            ,BULTO          ,58,105862.07,0,6140000,23,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10112,BROILER P                          ,BULTO          ,82,104243.9,0,8548000,15,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10113,POLLO CAMPESINO C 1K*20            ,BOLSA          ,10,17500.0,0,175000,2,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,22222222,10115,POLLO CAMPESINO P 1K*20            ,BOLSA          ,2,40000.0,0,80000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,22222222,10118,POLLAS                             ,BULTO          ,29,91724.14,0,2660000,3,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10120,MAXI HUEVO H                       ,BULTO          ,7,84000.0,0,588000,6,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,22222222,10121,MAXI HUEVO C                       ,BULTO          ,279,85086.02,0,23739000,44,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10122,PONEDORA EXTRA I C 1K*20           ,BOLSA          ,1,40000.0,0,40000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,<$50K,10
2024,Octubre,22222222,10123,PONEDORA EXTRA I C                 ,BULTO          ,92,83586.96,0,7690000,18,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10125,PONEDORA EXTRA I P                 ,BULTO          ,1,84000.0,0,84000,1,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,22222222,10133,CODORNICES CONTEGRAL               ,BULTO          ,73,99835.62,0,7288000,5,22222222,101,101,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10202,INICIACION CERDOS                  ,BULTO          ,3,116000.0,0,348000,3,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,10204,MAXI LECHONES                      ,BULTO          ,30,94666.67,0,2840000,6,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10205,CERDOS LEVANTE                     ,BULTO          ,3,83333.33,0,250000,2,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,22222222,10207,MAXI CERDOS FINALIZADOR            ,BULTO          ,17,95764.71,0,1628000,2,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10209,CERDOS ENGORDE                     ,BULTO          ,15,74000.0,0,1110000,1,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10212,MAXI CERDAS GESTACION              ,BULTO          ,30,87733.33,0,2632000,7,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10214,MAXI CERDAS LACTANCIA              ,BULTO          ,25,93600.0,0,2340000,5,22222222,102,102,102,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10300,"MAXI PECES 38 1,8 E                ",BULTO          ,11,157818.18,0,1736000,2,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10301,"MAXI PECES 32 2,5 E                ",BULTO          ,25,135960.0,0,3399000,6,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10303,PECES 25                           ,BULTO          ,8,120000.0,0,960000,1,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,22222222,10304,"MAXI TRUCHAS 45 SP 1,8 E           ",BULTO          ,37,211621.62,0,7830000,5,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10305,"MAXI TRUCHAS 45 SP 3,5 E           ",BULTO          ,21,209428.57,0,4398000,5,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10306,TRUCHAS 40 CP E                    ,BULTO          ,89,219123.6,0,19502000,6,22222222,103,103,103,ACUACULTURA                             ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10400,POTROS  CINTA AZUL                 ,BULTO          ,3,85000.0,0,255000,3,22222222,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,10401,YEGUAS                             ,BULTO          ,4,82000.0,0,328000,3,22222222,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,10403,CORCEL                             ,BULTO          ,8,70750.0,0,566000,7,22222222,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,22222222,10404,RODEO FIBRA H X30KG                ,BULTO          ,1,63000.0,0,63000,1,22222222,104,104,104,EQUINOS                                 ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,22222222,10500,TERNERAS LEVANTE                   ,BULTO          ,29,91206.9,0,2645000,6,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10501,NOVILLONAS                         ,BULTO          ,47,82106.38,0,3859000,13,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10504,CONTELAC 14%                       ,BULTO          ,178,76988.76,0,13704000,14,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10506,CONTELAC 18%                       ,BULTO          ,123,84349.59,0,10375000,10,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10507,PRELACTANCIA                       ,BULTO          ,10,75000.0,0,750000,8,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,22222222,10515,NOVILLOS CEBA P                    ,BULTO          ,23,78000.0,0,1794000,18,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10518,MAXI SAL 6%  H                     ,BULTO          ,1,22000.0,0,22000,1,22222222,105,105,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,<$50K,10
2024,Octubre,22222222,10602,FORRAJE GANADERIA H TULIPAN        ,BULTO          ,2,58000.0,0,116000,1,22222222,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,22222222,10603,FORRAJE GANADERIA P TULIPAN        ,BULTO          ,231,78398.27,0,18110000,21,22222222,106,106,105,GANADERIA                               ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10700,CONEJOS 1K*20                      ,BOLSA          ,11,6545.45,0,72000,2,22222222,107,107,107,CONEJOS                                 ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,22222222,10701,CONEJOS                            ,BULTO          ,63,85523.81,0,5388000,32,22222222,107,107,107,CONEJOS                                 ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10806,NUTRISS ADULTOS CARNE Y VEG 20KG   ,BULTO          ,1,117000.0,0,117000,1,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,22222222,10809,NUTRISS ADULTOS CARNE Y VEG  30KG  ,BULTO          ,15,168000.0,0,2520000,4,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10811,NUTRISS ADULTOS POLLO Y VEG 20KG   ,BULTO          ,1,116000.0,0,116000,1,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,22222222,10814,NUTRISS ADULTOS POLLO Y VEG 30KG   ,BULTO          ,2,160000.0,0,320000,2,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,10816,RINGO CACHORROS 15KG               ,BULTO          ,1,80000.0,0,80000,1,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,22222222,10818,RINGO CACHORROS 2K*5               ,BOLSA          ,2,15000.0,0,30000,1,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,<$50K,10
2024,Octubre,22222222,10819,RINGO CACHORROS 30KG               ,BULTO          ,2,148500.0,0,297000,2,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,10821,RINGO PREMIUM 20KG                 ,BULTO          ,1,107000.0,0,107000,1,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,22222222,10824,RINGO PREMIUM 30KG                 ,BULTO          ,86,153302.33,0,13184000,28,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10826,RINGO CROQUETAS 20KG               ,BULTO          ,4,90000.0,0,360000,4,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,10829,RINGO CROQUETAS 30KG               ,BULTO          ,104,128990.38,0,13415000,36,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10830,FILPO CACHORROS 10KG               ,BULTO          ,1,62000.0,0,62000,1,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,22222222,10831,FILPO ADULTO 10KG                  ,BULTO          ,10,39800.0,0,398000,10,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,10833,FILPO ADULTO 30KG                  ,BULTO          ,109,107330.28,0,11699000,61,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,10842,MIRRINGO 8KG                       ,BULTO          ,13,67000.0,0,871000,12,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,22222222,10854,MIRRINGO ARENA 10 KG               ,BOLSA          ,3,50000.0,0,150000,3,22222222,108,108,108,MASCOTAS                                ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,22222222,20100,SUPER POLLITO INICIACION GRANJA    ,BULTO          ,15,85866.67,0,1288000,4,22222222,201,201,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,20104,SUPER POLLO ENGORDE GRANJA         ,BULTO          ,20,96850.0,0,1937000,5,22222222,201,201,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,20106,SUPER POLLO ENGORDE DORADO         ,BULTO          ,2,106000.0,0,212000,2,22222222,201,201,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$100K-$250K,10
2024,Octubre,22222222,20108,POLLO CRIOLLO P                    ,BULTO          ,92,87010.87,0,8005000,7,22222222,201,201,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,20109,POLLO CRIOLLO Q                    ,BULTO          ,23,77521.74,0,1783000,4,22222222,201,201,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,20201,POLLA LEVANTE                      ,BULTO          ,1,86000.0,0,86000,1,22222222,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,$50K-$100K,10
2024,Octubre,22222222,20202,SUPER HUEVO PREPICO                ,BULTO          ,104,81230.77,0,8448000,27,22222222,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,20203,SUPER HUEVO PREPICO 100            ,BULTO          ,254,87330.71,0,22182000,33,22222222,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,20205,PONEDORA CAMPESINA                 ,BULTO          ,14,73142.86,0,1024000,5,22222222,202,202,101,AVICULTURA                              ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,20301,CERDITOS INICIACION NARANJA        ,BULTO          ,3,116000.0,0,348000,2,22222222,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,20302,CERDO LEVANTE 1 NARANJA            ,BULTO          ,172,90877.91,0,15631000,38,22222222,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
2024,Octubre,22222222,20303,CERDO ENGORDE NARANJA              ,BULTO          ,8,88000.0,0,704000,5,22222222,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$500K-$1M,10
2024,Octubre,22222222,20304,CERDO FINALIZADOR NARANJA          ,BULTO          ,3,89666.67,0,269000,3,22222222,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,$250K-$500K,10
2024,Octubre,22222222,20305,CERDA GESTACION NARANJA            ,BULTO          ,61,93934.43,0,5730000,6,22222222,203,203,203,PORCICULTURA                            ,Boyaca,Sogamoso,2024-Octubre,>$1M,10
